"","quote_price","number_of_days_travelled","quote_delay","extra_cancellation_amount","carer_load_ratio","log_ppp","average_ppp","human_rights_index","rule_of_law_index","water_death_rate","avg_crime_rate","num_people","solo","couple","family","group","others","platform_app","platform_qw","platform_web","discount_0%","discount_5%","discount_10%","discount_15%","discount_20%","Specified Items","Adventure Activities","Snow Sports","Extra Cancellation","Rental Vehicle Insurance Excess","Cruise Cover","Gadget Cover","Existing Medical Condition(s)","Motorcycle Cover","Asia","Europe","Oceania","Middle East","North America","Africa","South America","Central America","Caribbean","Worldwide","convert"
"38883",-0.104452072672288,-0.300083290700125,-0.343600590547701,-0.359285349317488,-0.361275372265382,-0.989854674586062,-0.49552938317956,0.692829100093539,0.808968074896135,-0.654741921222734,1.21249657244606,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"38885",0.0562016823487136,-0.117917201259107,0.211198046238479,-0.359285349317488,-0.361275372265382,-0.761415152052392,-0.495133670976293,0.961100391435058,0.920890407214387,-0.63658667497086,0.477909755694635,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"38886",-0.0949082852452975,-0.300083290700125,0.141848216640207,0.793716198503644,-0.361275372265382,1.84142083332389,3.0949638061195,-1.98988381332165,-1.46678601557499,-0.509499951207739,-0.0536991248491591,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38887",0.0752892572026939,-0.300083290700125,0.627297023828115,0.793716198503644,-0.361275372265382,-0.761415152052392,-0.495133670976293,0.961100391435058,0.920890407214387,-0.63658667497086,0.477909755694635,-0.783942778679283,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"38888",1.68977996360187,4.76008586043927,-0.385210488306664,0.793716198503644,-0.361275372265382,-1.02969818800555,-0.49557301426771,0.692829100093539,0.435893633835295,-0.63658667497086,0.439247291655085,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"38889",-0.104452072672288,-0.0369544948408765,-0.745829602217682,1.94671774632478,2.27601172991802,-0.976757768298814,-0.495513761235966,0.826964745764299,0.846275519002219,-0.663819544348671,0.787209468011023,1.96636102408372,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"38892",0.113464406910655,-0.239361260886452,3.1932407189642,-0.359285349317488,-0.361275372265382,-0.858006736391236,-0.495337153166117,0.692829100093539,0.827621796949177,-0.645664298096797,0.434414483650142,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"38893",0.457040754282301,-0.158398554468222,-0.662609806699754,8.86472703325157,-0.361275372265382,-0.989854674586062,-0.49552938317956,0.692829100093539,0.808968074896135,-0.654741921222734,1.21249657244606,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"38895",0.154820819094279,0.0237675349727962,1.59819463820393,-0.359285349317488,-0.361275372265382,-0.125962979636172,-0.489924347398134,-1.98988381332165,-2.10101256537842,-0.582120936215237,-0.179352132977693,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
"38896",-0.320777921017398,0.0237675349727962,-0.510040181583555,-0.359285349317488,-0.361275372265382,-0.384982896605207,-0.493320423012572,0.880619004032602,0.864929241055261,-0.627509051844923,-0.179352132977693,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"38897",-0.214205628082675,-0.583452763163931,1.14048576285533,-0.359285349317488,-0.361275372265382,-0.851103607928226,-0.495324636243047,0.183113646544654,0.864929241055261,-0.654741921222734,-0.720626629531373,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,"0"
"38898",-0.343046758347042,-0.381045997118355,-0.593259977101482,-0.359285349317488,2.27601172991802,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,1.96636102408372,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38900",-0.319187289779567,-0.34056464390924,-0.482300249744246,-0.359285349317488,-0.361275372265382,-0.886603372042683,-0.495386112521092,0.907446133166754,0.920890407214387,-0.654741921222734,-1.68718823052009,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"38902",1.74227079445031,-0.300083290700125,1.58432467228428,0.793716198503644,-0.361275372265382,-0.779165640674723,-0.495176012709553,0.746483358361843,0.920890407214387,-0.654741921222734,0.419916059635311,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"38903",-0.393946957957656,-0.441768026932028,0.474727398711915,-0.359285349317488,1.39691602919022,-0.779165640674723,-0.495176012709553,0.746483358361843,0.920890407214387,-0.654741921222734,0.419916059635311,2.88312895833806,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"0"
"38904",-0.292146558736428,-0.279842614095567,0.00314855744366179,-0.359285349317488,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"38905",1.40982886574349,-0.0976765246545492,0.571817160149497,-0.359285349317488,-0.361275372265382,-0.285917199741467,-0.492343919510178,-0.585930720179223,-0.241858268668812,-0.197229715675499,-1.02235494264002,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38906",-0.171258584661219,-0.279842614095567,-0.745829602217682,0.793716198503644,-0.361275372265382,-0.155618215071487,-0.490472841053563,-1.66795826371182,-1.31755623915065,0.597970070156602,-0.469320613274307,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38907",-0.136264697428922,-0.502490056745701,-0.662609806699754,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38908",-0.432122107665617,-0.583452763163931,-0.620999908940791,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38909",1.09647451189064,-0.401286673722913,0.0863683529615888,-0.359285349317488,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1"
"38910",-0.436894001379112,-0.401286673722913,-0.579390011181827,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38911",-0.0726394479156538,-0.016713818236319,-0.745829602217682,-0.359285349317488,-0.361275372265382,0.495540320861499,-0.450844157369278,0.102632259142199,-0.161025471862049,-0.237171257429622,-0.0633647408590464,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38912",1.55298567714834,0.590506479900408,-0.731959636298027,0.793716198503644,-0.361275372265382,0.68364983149738,-0.412824226153953,-1.346032714102,-1.87716790074191,-0.654741921222734,0.303928667516665,-0.783942778679283,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38914",-0.112405228861446,-0.360805320513798,-0.440690351985282,-0.359285349317488,-0.361275372265382,-0.779165640674723,-0.495176012709553,0.746483358361843,0.920890407214387,-0.654741921222734,0.419916059635311,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"38916",0.552478628552203,0.0237675349727962,0.807606580783623,-0.359285349317488,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"38918",-0.156942903520734,-0.25960193749101,-0.274250760949428,-0.359285349317488,-0.361275372265382,1.68260600435998,1.64607583614961,-2.41911787946807,-2.00774395511321,-0.164550272422125,0.45857852367486,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38919",-0.468706626135746,-0.441768026932028,0.155718182559861,-0.359285349317488,-0.361275372265382,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38920",-0.34145612710921,-0.381045997118355,-0.745829602217682,-0.359285349317488,-0.361275372265382,1.51097974681594,0.729647323563415,-0.407083194406687,-0.235640360074216,0.434572853889732,-0.768954709580809,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38921",-0.438484632616944,-0.381045997118355,-0.731959636298027,-0.359285349317488,-0.361275372265382,-0.839098431062362,-0.495302187286091,0.639174841825236,0.846275519002219,-0.63658667497086,0.236269355447456,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"38922",-0.142627222380248,-0.381045997118355,0.127978250720552,-0.359285349317488,-0.361275372265382,-0.689840811023265,-0.494935819911299,-3.27758601176093,-1.31755623915065,-0.618431428718985,-1.53253837436189,1.04959308982939,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
"38923",-0.390765695481993,-0.360805320513798,-0.21877089727081,-0.359285349317488,-0.361275372265382,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38925",0.200949124991398,-0.239361260886452,-0.329730624628046,-0.359285349317488,-0.361275372265382,-0.847971981662568,-0.495318864550145,-0.299774677870079,0.286663857410959,-0.509499951207739,-0.546645541353404,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38926",-0.120358385050605,0.145211594600142,-0.759699568137336,-0.359285349317488,-0.361275372265382,1.51160619975208,0.732147532895998,-1.05093429362633,-1.29890251709761,1.0609288495794,-0.0730303568689337,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38927",0.278890055645151,-0.158398554468222,-0.454560317904937,0.793716198503644,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,0.132825155575053,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"38928",3.3726678132278,0.590506479900408,-0.426820386065628,-0.359285349317488,-0.361275372265382,-0.155618215071487,-0.490472841053563,-1.66795826371182,-1.31755623915065,0.597970070156602,-0.469320613274307,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38929",-0.147399116093743,-0.0571951714454341,-0.468430283824591,-0.359285349317488,0.957368178826317,-1.02969818800555,-0.49557301426771,0.692829100093539,0.435893633835295,-0.63658667497086,0.439247291655085,1.04959308982939,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"38932",0.377509192390716,0.853635275759657,-0.745829602217682,-0.359285349317488,2.27601172991802,0.0326324327180282,-0.48589730512599,-1.18506993929709,-1.35486368325674,0.0896231751041175,0.00429457121016333,1.96636102408372,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38933",-0.0487799793481784,0.266655654227487,-0.426820386065628,-0.359285349317488,3.59465528100972,-0.761415152052392,-0.495133670976293,0.961100391435058,0.920890407214387,-0.63658667497086,0.477909755694635,2.88312895833806,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"38934",-0.381221908055003,-0.300083290700125,-0.634869874860445,-0.359285349317488,-0.361275372265382,1.84142083332389,3.0949638061195,-1.98988381332165,-1.46678601557499,-0.509499951207739,-0.0536991248491591,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38936",0.754488795756828,-0.138157877863664,1.9726837180346,-0.359285349317488,-0.361275372265382,-0.961998136124899,-0.495495339539265,0.786724052063071,0.790314352843093,-0.650203109659766,-0.802784365615414,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"38938",-0.427350213952122,-0.502490056745701,-0.718089670378373,-0.359285349317488,-0.361275372265382,-0.635572068947141,-0.494751906162054,-2.25815510466316,-0.981789242195896,-0.654741921222734,-2.58609051943959,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
"38940",-0.371678120628013,-0.117917201259107,0.502467330551224,-0.359285349317488,-0.361275372265382,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38942",-0.336684233395715,-0.381045997118355,-0.537780113422864,0.793716198503644,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,-0.783942778679283,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38943",0.0689267322513671,-0.198879907677337,-0.6487398407801,0.793716198503644,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"38944",0.220036699845378,0.570265803295851,1.84785402475771,0.793716198503644,-0.361275372265382,-0.996985232405018,-0.495537612752965,0.531866325288628,0.808968074896135,-0.672897167474609,0.448912907664973,-0.783942778679283,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"38945",0.0943768320566743,0.124970917995584,-0.37134052238701,-0.359285349317488,2.27601172991802,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,0.132825155575053,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"38946",-0.424168951476459,-0.401286673722913,-0.440690351985282,-0.359285349317488,-0.361275372265382,0.0494589641460798,-0.485335141934416,-0.970452906223875,-1.28024879504457,3.66620668672338,0.149278811358471,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38947",-0.433712738903449,-0.482249380141143,-0.731959636298027,-0.359285349317488,4.91329883210141,-0.779165640674723,-0.495176012709553,0.746483358361843,0.920890407214387,-0.654741921222734,0.419916059635311,1.04959308982939,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"38948",-0.0742300791534855,0.0642488881819113,-0.412950420145973,-0.359285349317488,-0.361275372265382,-0.977991415552138,-0.495515261285278,0.789406764976486,0.868659985465869,-0.654741921222734,-0.10589345130255,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1"
"38949",-0.362134333201022,-0.34056464390924,-0.163291033592192,-0.359285349317488,-0.361275372265382,-0.914077451742403,-0.49542904850553,-0.0583305156627123,0.174741525092708,1.01554073394971,1.4058088926438,1.96636102408372,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"38950",-0.261924565217626,-0.34056464390924,-0.662609806699754,0.793716198503644,2.27601172991802,1.84142083332389,3.0949638061195,-1.98988381332165,-1.46678601557499,-0.509499951207739,-0.0536991248491591,1.96636102408372,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38952",-0.226930677985328,-0.441768026932028,-0.232640863190465,0.793716198503644,4.91329883210141,-0.155618215071487,-0.490472841053563,-1.66795826371182,-1.31755623915065,0.597970070156602,-0.469320613274307,3.7998968925924,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38953",-0.0678675542021587,-0.117917201259107,2.84649157097284,0.793716198503644,-0.361275372265382,0.311113767365669,-0.471167241126514,0.666001970959388,0.790314352843093,-0.63658667497086,-0.749623477561035,-0.783942778679283,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"0"
"38954",-0.346228020822705,-0.381045997118355,-0.745829602217682,-0.359285349317488,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1"
"38955",3.11816681517473,0.00352685836823861,0.544077228310188,0.793716198503644,-0.361275372265382,1.25800376839622,0.0422610193566375,-1.04422751134279,-0.683329689347224,-0.187892731966628,-0.652121576061298,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38956",0.686091652530065,0.894116628968772,0.641166989747769,0.793716198503644,-0.361275372265382,-1.02374655210295,-0.495566850658925,0.460327316052698,0.0628191927744556,-0.63658667497086,-0.388773813191917,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"38957",1.49413232134857,-0.17863923107278,0.280547875836752,2.40791836545323,-0.361275372265382,-0.779165640674723,-0.495176012709553,0.746483358361843,0.920890407214387,-0.654741921222734,0.419916059635311,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"38958",-0.374859383103676,-0.381045997118355,-0.759699568137336,0.793716198503644,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,-0.783942778679283,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"0"
"38959",-0.274649615120279,-0.320323967304683,-0.704219704458718,3.09971929414591,3.59465528100972,-0.839098431062362,-0.495302187286091,0.639174841825236,0.846275519002219,-0.63658667497086,0.236269355447456,2.88312895833806,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"1"
"38960",-0.288965296260764,-0.300083290700125,-0.246510829110119,-0.359285349317488,-0.361275372265382,-0.761415152052392,-0.495133670976293,0.961100391435058,0.920890407214387,-0.63658667497086,0.477909755694635,0.132825155575053,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"38961",-0.328731077206557,-0.158398554468222,-0.523910147503209,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38962",-0.355771808249696,-0.42152735032747,-0.579390011181827,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"0"
"38963",-0.231702571698823,-0.219120584281895,-0.21877089727081,-0.359285349317488,3.59465528100972,-0.977809338439035,-0.495515040267759,0.773310487495995,0.808968074896135,-0.654741921222734,-0.836614021650019,2.88312895833806,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"38964",-0.443256526330439,-0.300083290700125,-0.315860658708392,-0.359285349317488,-0.361275372265382,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38965",-0.150580378569407,-0.239361260886452,0.655036955667424,0.793716198503644,-0.361275372265382,-0.996985232405018,-0.495537612752965,0.531866325288628,0.808968074896135,-0.672897167474609,0.448912907664973,-0.783942778679283,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"38966",-0.401900114146815,-0.360805320513798,-0.163291033592192,-0.359285349317488,-0.361275372265382,0.521988104438815,-0.446796869500064,0.800137616630147,0.771660630790051,-0.600276182467111,-1.94815986278704,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38967",-0.0853644978183073,-0.42152735032747,-0.634869874860445,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38968",-0.411443901573805,-0.401286673722913,-0.551650079342518,-0.359285349317488,-0.361275372265382,-1.04940475707467,-0.495592591506148,0.907446133166754,0.771660630790051,-0.654741921222734,-0.633636085442388,-0.783942778679283,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"38969",-0.476659782324904,-0.401286673722913,1.58432467228428,-0.359285349317488,-0.361275372265382,-0.761415152052392,-0.495133670976293,0.961100391435058,0.920890407214387,-0.63658667497086,0.477909755694635,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"38970",0.162773975283437,-0.360805320513798,0.752126717105005,-0.359285349317488,-0.361275372265382,1.84142083332389,3.0949638061195,-1.98988381332165,-1.46678601557499,-0.509499951207739,-0.0536991248491591,0.132825155575053,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38971",-0.0376455606833565,-0.381045997118355,0.377637637274333,0.793716198503644,0.957368178826317,-0.761415152052392,-0.495133670976293,0.961100391435058,0.920890407214387,-0.63658667497086,0.477909755694635,1.04959308982939,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"0"
"38972",-0.0328736669698614,-0.300083290700125,-0.232640863190465,0.793716198503644,-0.361275372265382,-0.155618215071487,-0.490472841053563,-1.66795826371182,-1.31755623915065,0.597970070156602,-0.469320613274307,0.132825155575053,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"38973",-0.311234133590408,-0.34056464390924,-0.759699568137336,-0.359285349317488,-0.361275372265382,-0.878154842388844,-0.495372119046144,0.746483358361843,0.808968074896135,-0.654741921222734,0.632559611852828,-0.783942778679283,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"1"
"38974",-0.455981576233092,-0.441768026932028,-0.454560317904937,-0.359285349317488,-0.361275372265382,1.72398987888851,1.95476790672168,-0.433910323540838,-1.28024879504457,1.5238876290022,0.32325989953644,-0.783942778679283,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
